10.12.2023                                                                                                                                                                                                                                                                                              Salida dinámica de lista                                                                                                                                                                                                                                                                                                     1
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Lista de pedidos

Solicitante 0000055464
            COMERCIAL KYWI S.A.
            QUITO
Fecha doc.  10.11.2023     A    10.12.2023
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|  Documento|Nombre 1           |Pos.|Destinatario       |Destino        |Rep.|CDis|CPag|Prc.neto|Denominación                            |Ctd.conf.|Creado |ClVt|Pedido  |Fecha doc.|Pedido  |Lote|Fe.entrega|Status            |Válido de |Ce. |UMB|Validez a |BF|Solic.|Tp.cambio|Ctd.ped.|Alm.|BqEn|Material      |Prec.Clien|P|UM|MonCd|por|UM| Valor neto|      Neto|Se|S|OfVta|GVen|OrgVt|UM|PsEx|Sal.mcías.|Mon.|Ctd.ped.|Denom.|MoPed|MR|PbP|Dir.sol.|Tp.DC|D/H|Fe.precio |UMB|PUFinal|% Cond|Sal.Cont A|UPA|Creado el |Net Sa CA|Hora    |MonP.|Fac.SAP.|Num.SII.|CPagDesc|FeFac|FechasFacturac         |LP|ListaPrec   |GP|
|  4021430  |COMERCIAL KYWI S.A.|2690|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|  35,70 |Fuente Stylo Cuadrato Blanco Slim       |      30 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     30 |    |    |SS0050351301CB|          | |  |     | 1 |UN|299.738,32 | 1.071,00 |50|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     30 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|2700|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|  37,25 |Fuente Stylo Rotondo Blanco Slim        |      30 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     30 |    |    |SS0050331301CB|          | |  |     | 1 |UN|299.738,32 | 1.117,50 |50|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     30 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|2710|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|  37,34 |Fuente Stylo Rotondo Bone Slim          |      10 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     10 |    |    |SS0050337331CB|          | |  |     | 1 |UN|299.738,32 |   373,40 |50|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     10 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|2720|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|  37,96 |Fuente Stylo Cuadrato Bone Slim         |      10 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     10 |    |    |SS0050357331CB|          | |  |     | 1 |UN|299.738,32 |   379,60 |50|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     10 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|2730|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   0,82 |Acople de Sifón 1 ½"                    |     108 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|entregar parcialm.|          |2501|UN |31.12.9999|  |55464 |  1,00000|    108 |    |    |SC0040200001BO|          | |  |     | 1 |UN|299.738,32 |    88,56 |55|B|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |    108 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|2740|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|  43,87 |Fuente Livenza Blanco                   |      10 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     10 |    |    |SS0057301301CW|          | |  |     | 1 |UN|299.738,32 |   438,70 |50|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     10 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|2750|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   2,02 |Desagüe Plástico Roscado de 1 ¼"        |      36 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     36 |    |    |SC0029210001BO|          | |  |     | 1 |UN|299.738,32 |    72,72 |55|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     36 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|2760|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   7,04 |Briggs Angular - Manguera 16" Lavamanos |     400 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|    400 |    |    |SC0018283061BO|          | |  |     | 1 |UN|299.738,32 | 2.816,00 |55|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |    400 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|2770|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|  37,85 |Ind. Campeón RF Blanco-Asto. Universal  |      30 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     30 |    |    |JS0042621301B0|          | |  |     | 1 |UN|299.738,32 | 1.135,50 |50|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     30 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|2780|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   0,00 |Taza Campeón RF Blanco                  |      30 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     30 |    |    |SS0042621301B0|          | |  |     | 1 |UN|299.738,32 |     0,00 |50|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     30 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|2790|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   0,00 |Tanque Campeón Blanco                   |      30 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     30 |    |    |CS0022271301CE|          | |  |     | 1 |UN|299.738,32 |     0,00 |50|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     30 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|2800|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   0,00 |Asiento Universal Std. RF Blanco        |      30 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     30 |    |    |SP2095811301BO|          | |  |     | 1 |UN|299.738,32 |     0,00 |51|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     30 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|2810|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|  16,60 |Lavamanos Shelby C/P Blanco             |      24 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     24 |    |    |JS0057101301CE|          | |  |     | 1 |UN|299.738,32 |   398,40 |50|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     24 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|2820|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   0,00 |Lavamanos Shelby Blanco                 |      24 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     24 |    |    |CS0057101301CE|          | |  |     | 1 |UN|299.738,32 |     0,00 |50|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     24 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|2830|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   0,00 |Pedestal Standard Blanco                |      24 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     24 |    |    |SS0066031301CE|          | |  |     | 1 |UN|299.738,32 |     0,00 |50|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     24 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|2840|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|  38,15 |Ind. Campeón RF Bone-Asto. Universal    |      30 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     30 |    |    |JS0042627331B0|          | |  |     | 1 |UN|299.738,32 | 1.144,50 |50|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     30 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|2850|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   0,00 |Taza Campeón RF Bone                    |      30 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     30 |    |    |SS0042627331B0|          | |  |     | 1 |UN|299.738,32 |     0,00 |50|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     30 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|2860|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   0,00 |Tanque Campeón Bone                     |      30 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     30 |    |    |CS0022277331CE|          | |  |     | 1 |UN|299.738,32 |     0,00 |50|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     30 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|2870|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   0,00 |Asiento Universal Std. RF Bone          |      30 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     30 |    |    |SP2095817331BO|          | |  |     | 1 |UN|299.738,32 |     0,00 |51|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     30 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|2880|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   3,50 |Asiento Fantasía Universal Blanco       |     120 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|    120 |    |    |SP2095811301CG|          | |  |     | 1 |UN|299.738,32 |   420,00 |51|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |    120 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|2890|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   5,35 |Llave Angular Edesa ½"                  |     180 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|    180 |    |    |SC0075863061BO|          | |  |     | 1 |UN|299.738,32 |   963,00 |55|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |    180 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|2900|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   5,98 |Edesa Angular - Manguera 16" Inodoro    |      48 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     48 |    |    |SC0075913061BO|          | |  |     | 1 |UN|299.738,32 |   287,04 |55|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     48 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|2910|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   1,55 |Sello de Cera Edesa                     |     200 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|    200 |    |    |SC001319000100|          | |  |     | 1 |UN|299.738,32 |   310,00 |55|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |    200 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|2920|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|  12,77 |Regadera Cuadrada Niza 10 cm ×  10 cm   |      48 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     48 |    |    |SG0066153061CW|          | |  |     | 1 |UN|299.738,32 |   612,96 |54|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     48 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|2930|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|  18,10 |Brazo de Ducha Redondo 38 cm Cromo      |      48 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     48 |    |    |SG0086503061CW|          | |  |     | 1 |UN|299.738,32 |   868,80 |54|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     48 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|2940|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   9,75 |Asiento Soft Standard RF Blanco         |      60 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     60 |    |    |SP0096581301BL|          | |  |     | 1 |UN|299.738,32 |   585,00 |51|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     60 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|2950|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   5,43 |Asiento Aragon Redondo Verde Teal SE    |      42 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     42 |    |    |SP0098020611CG|          | |  |     | 1 |UN|299.738,32 |   228,06 |51|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     42 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|2960|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   6,97 |Asiento Aragón Elongado Blanco          |      60 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     60 |    |    |SP0098031301CG|          | |  |     | 1 |UN|299.738,32 |   418,20 |51|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     60 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|2970|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|  33,46 |Chromatic Monomando Cocina Cromo        |      24 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     24 |    |    |SG0057933061CE|          | |  |     | 1 |UN|299.738,32 |   803,04 |54|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     24 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|2980|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|  49,13 |Porto Monomando Alto Lavamanos Agua Fría|      24 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     24 |    |    |SG0087553061CE|          | |  |     | 1 |UN|299.738,32 | 1.179,12 |54|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     24 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|2990|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   9,81 |Cuerpo Pared Cocina Shelby              |     120 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|    120 |    |    |SG0060033061BO|          | |  |     | 1 |UN|299.738,32 | 1.177,20 |54|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |    120 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|3000|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|  13,98 |Color-in Manguera Negra                 |     120 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|    120 |    |    |SG0087040161CE|          | |  |     | 1 |UN|299.738,32 | 1.677,60 |54|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |    120 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|3010|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|  10,78 |Cuerpo Mesa Cocina Shelby               |      60 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     60 |    |    |SG0060043061BO|          | |  |     | 1 |UN|299.738,32 |   646,80 |54|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     60 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|3020|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   4,03 |Desagüe Roscado 1 ½" y Sifón Flexible   |     200 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|entregar parcialm.|          |2501|UN |31.12.9999|  |55464 |  1,00000|    200 |    |    |CC0029230001BO|          | |  |     | 1 |UN|299.738,32 |   806,00 |55|B|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |    200 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|3030|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|  24,26 |Shelby Centerset 4" para Lavamanos Cromo|      12 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     12 |    |    |SG0090113061BO|          | |  |     | 1 |UN|299.738,32 |   291,12 |54|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     12 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|3040|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   3,70 |Desagüe ABS Cromo Ros. 1¼ y Sifón Flex. |      72 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     72 |    |    |CC0029213061BO|          | |  |     | 1 |UN|299.738,32 |   266,40 |55|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     72 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|3050|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   4,66 |Sifón Flexible Doble                    |      48 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     48 |    |    |SC0028270001BO|          | |  |     | 1 |UN|299.738,32 |   223,68 |55|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     48 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
